date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,stringency_index,reproduction_rate,positive_rate,new_tests_smoothed,people_vaccinated,people_fully_vaccinated,total_boosters,as_of,source
2022-11-06,4008456,1821,909.5714,64291,17,31.0,25.42,0.9059,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-07,4009473,1017,872.4286,64298,7,27.0,25.42,1.0267,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-08,4010931,1458,921.4286,64322,24,25.285715,25.42,1.0234,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-09,4011627,696,937.4286,64329,7,21.428572,25.42,1.0626,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-10,4012772,1145,988.4286,64329,0,21.428572,25.42,1.0319,,,78102780.0,73615440.0,20724926,2026-07-19,"Our World in Data, compact.csv"
2022-11-11,4014039,1267,1057.7142,64329,0,21.428572,25.42,1.0169,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-12,4014039,0,1057.7142,64387,58,16.142857,25.42,1.0342,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-13,4016395,2356,1134.1428,64405,18,16.285715,25.42,1.0964,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-14,4018154,1759,1240.1428,64420,15,17.428572,25.42,1.0335,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-15,4019169,1015,1176.8572,64432,12,15.714286,25.42,1.0334,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-16,4020155,986,1218.2858,64441,9,16.0,25.42,0.9836,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-17,4020974,819,1171.7142,64441,0,16.0,25.41,0.9873,,,78152270.0,73686590.0,20838363,2026-07-19,"Our World in Data, compact.csv"
2022-11-18,4022127,1153,1155.4286,64441,0,16.0,25.41,0.9981,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-19,4022127,0,1155.4286,64476,35,12.714286,25.41,0.929,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-20,4024854,2727,1208.4286,64485,9,11.428572,25.41,0.8891,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-21,4025957,1103,1114.7142,64500,15,11.428572,25.41,0.8984,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-22,4026774,817,1086.4286,64504,4,10.285714,25.41,0.904,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-23,4027484,710,1047.0,64524,20,11.857142,25.41,0.9382,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-24,4028060,576,1012.2857,64524,0,11.857142,25.41,0.9931,,,78196190.0,73738570.0,20946059,2026-07-19,"Our World in Data, compact.csv"
2022-11-25,4029201,1141,1010.5714,64524,0,11.857142,25.41,1.0736,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-26,4029201,0,1010.5714,64594,70,16.857143,25.41,1.1317,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-27,4032356,3155,1071.7142,64608,14,17.571428,25.41,1.0864,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-28,4033575,1219,1088.2858,64620,12,17.142857,25.41,1.0273,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-29,4034686,1111,1130.2858,64641,21,19.571428,25.41,1.0056,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-11-30,4035359,673,1125.0,64658,17,19.142857,25.41,0.9816,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-01,4036309,950,1178.4286,64658,0,19.142857,25.41,0.9814,,,78217770.0,73762730.0,21072029,2026-07-19,"Our World in Data, compact.csv"
2022-12-02,4037547,1238,1192.2858,64658,0,19.142857,25.41,0.963,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-03,4037547,0,1192.2858,64725,67,18.714285,25.41,0.9744,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-04,4039850,2303,1070.5714,64750,25,20.285715,25.41,0.9857,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-05,4041041,1191,1066.5714,64770,20,21.428572,25.41,1.0199,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-06,4042053,1012,1052.4286,64794,24,21.857143,25.41,1.0344,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-07,4042963,910,1086.2858,64820,26,23.142857,25.41,1.0593,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-08,4043875,912,1080.8572,64820,0,23.142857,25.41,1.0501,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-09,4045358,1483,1115.8572,64820,0,23.142857,25.41,1.022,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-10,4045358,0,1115.8572,64880,60,22.142857,25.41,0.9619,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-11,4047908,2550,1151.1428,64902,22,21.714285,25.41,0.9682,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-12,4048930,1022,1127.0,64921,19,21.571428,25.41,0.9674,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-13,4050075,1145,1146.0,64944,23,21.428572,25.41,0.9779,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-14,4050745,670,1111.7142,64968,24,21.142857,25.41,0.9677,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-15,4051783,1038,1129.7142,64968,0,21.142857,25.41,0.9494,,,78326580.0,73875740.0,21232041,2026-07-19,"Our World in Data, compact.csv"
2022-12-16,4052967,1184,1087.0,65034,66,30.571428,25.41,0.9262,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-17,4054200,1233,1263.1428,65064,30,26.285715,25.41,0.9049,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-18,4055266,1066,1051.1428,65094,30,27.428572,25.41,0.8646,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-19,4056266,1000,1048.0,65127,33,29.428572,25.41,0.8569,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-20,4057003,737,989.7143,65142,15,28.285715,25.41,0.8444,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-21,4057642,639,985.2857,65172,30,29.142857,25.41,0.8492,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-22,4058338,696,936.4286,65172,0,29.142857,25.41,0.7937,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-23,4059369,1031,914.5714,65172,0,19.714285,25.41,0.7533,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-24,4059369,0,738.4286,65172,0,15.428572,25.41,0.7125,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-25,4059369,0,586.1429,65262,90,24.0,25.41,0.7061,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-26,4061555,2186,755.5714,65262,0,19.285715,25.41,0.6756,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-27,4062191,636,741.1429,65309,47,23.857143,25.41,0.6524,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-28,4062402,211,680.0,65309,0,19.571428,25.41,0.6222,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-29,4062659,257,617.2857,65309,0,19.571428,25.41,0.6513,,,78359630.0,73920180.0,21318580,2026-07-19,"Our World in Data, compact.csv"
2022-12-30,4062659,0,470.0,65309,0,19.571428,25.41,0.653,,,,,,2026-07-19,"Our World in Data, compact.csv"
2022-12-31,4062659,0,470.0,65397,88,32.142857,25.41,0.6672,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-01,4062659,0,470.0,65415,18,21.857143,,0.6498,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-02,4064804,2145,464.14285,65435,20,24.714285,,0.6574,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-03,4065173,369,426.0,65445,10,19.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-04,4065217,44,402.14285,65451,6,20.285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-05,4065451,234,398.85715,65451,0,20.285715,,,,,78369240.0,73937430.0,21341197,2026-07-19,"Our World in Data, compact.csv"
2023-01-06,4065910,459,464.42856,65451,0,20.285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-07,4065910,0,464.42856,65451,0,7.714286,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-08,4067211,1301,650.2857,65451,0,5.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-09,4067581,370,396.7143,65451,0,2.2857144,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-10,4068093,512,417.14285,65451,0,0.85714287,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-11,4068321,228,443.42856,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-12,4068840,519,484.14285,65451,0,0.0,,,,,78385140.0,73946190.0,21377463,2026-07-19,"Our World in Data, compact.csv"
2023-01-13,4069147,307,462.42856,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-14,4069147,0,462.42856,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-15,4070008,861,399.57144,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-16,4070314,306,390.42856,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-17,4070479,165,340.85715,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-18,4070726,247,343.57144,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-19,4070900,174,294.2857,65451,0,0.0,,,,,78397170.0,73960024.0,21425727,2026-07-19,"Our World in Data, compact.csv"
2023-01-20,4071151,251,286.2857,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-21,4071151,0,286.2857,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-22,4071564,413,222.28572,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-23,4071857,293,220.42857,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-24,4072072,215,227.57143,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-25,4072094,22,195.42857,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-26,4072307,213,201.0,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-27,4072488,181,191.0,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-28,4072488,0,191.0,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-29,4072745,257,168.71428,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-30,4072957,212,157.14285,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-01-31,4073114,157,148.85715,65451,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-01,4073255,141,165.85715,65802,351,50.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-02,4073359,104,150.28572,65810,8,51.285713,,,,,78427624.0,73993690.0,21535537,2026-07-19,"Our World in Data, compact.csv"
2023-02-03,4073504,145,145.14285,65810,0,51.285713,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-04,4073504,0,145.14285,65810,0,51.285713,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-05,4073790,286,149.28572,65851,41,57.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-06,4073790,0,119.0,65865,14,59.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-07,4073913,123,114.14286,65875,10,60.57143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-08,4073980,67,103.57143,65875,0,10.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-09,4074137,157,111.14286,65904,29,13.428572,,,,,78444264.0,74009820.0,21589980,2026-07-19,"Our World in Data, compact.csv"
2023-02-10,4074299,162,113.57143,65904,0,13.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-11,4074299,0,113.57143,65904,0,13.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-12,4074468,169,96.85714,65949,45,14.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-13,4074747,279,136.71428,65958,9,13.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-14,4074821,74,129.71428,65968,10,13.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-15,4074878,57,128.28572,65985,17,15.714286,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-16,4074954,76,116.71429,65999,14,13.571428,,,,,78459300.0,74019224.0,21642800,2026-07-19,"Our World in Data, compact.csv"
2023-02-17,4075073,119,110.57143,65999,0,13.571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-18,4075073,0,110.57143,65999,0,13.571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-19,4075382,309,130.57143,66021,22,10.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-20,4075432,50,97.85714,66030,9,10.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-21,4075529,97,101.14286,66039,9,10.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-22,4075662,133,112.0,66051,12,9.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-23,4075662,0,101.14286,66063,12,9.142858,,,,,78472660.0,74031670.0,21681668,2026-07-19,"Our World in Data, compact.csv"
2023-02-24,4075812,150,105.57143,66063,0,9.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-25,4075812,0,105.57143,66063,0,9.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-26,4076120,308,105.42857,66097,34,10.857142,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-27,4076142,22,101.42857,66108,11,11.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-02-28,4076230,88,100.14286,66111,3,10.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-01,4076297,67,90.71429,66118,7,9.571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-02,4076404,107,106.0,66126,8,9.0,,,,,,74044290.0,21726081,2026-07-19,"Our World in Data, compact.csv"
2023-03-03,4076570,166,108.28571,66126,0,9.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-04,4076570,0,108.28571,66126,0,9.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-05,4076858,288,105.42857,66153,27,8.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-06,4076992,134,121.42857,66160,7,7.428571,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-07,4077096,104,123.71429,66167,7,8.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-08,4077169,73,124.57143,66176,9,8.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-09,4077290,121,126.57143,66188,12,8.857142,,,,,78480056.0,74049510.0,21756899,2026-07-19,"Our World in Data, compact.csv"
2023-03-10,4077452,162,126.0,66188,0,8.857142,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-11,4077452,0,126.0,66188,0,8.857142,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-12,4077748,296,127.14286,66210,22,8.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-13,4077895,147,129.0,66217,7,8.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-14,4078027,132,133.0,66226,9,8.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-15,4078124,97,136.42857,66237,11,8.714286,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-16,4078219,95,132.71428,66245,8,8.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-17,4078480,261,146.85715,66245,0,8.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-18,4078480,0,146.85715,66272,27,12.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-19,4078809,329,151.57143,66272,0,8.857142,,,,,82684776.0,78443970.0,23811248,2026-07-19,"Our World in Data, compact.csv"
2023-03-20,4078983,174,155.42857,66272,0,7.857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-21,4079047,64,145.71428,66288,16,8.857142,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-22,4079225,178,157.28572,66295,7,8.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-23,4079364,139,163.57143,66304,9,8.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-24,4079501,137,145.85715,66304,0,8.428572,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-25,4079501,0,145.85715,66304,0,4.571429,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-26,4079972,471,166.14285,66332,28,8.571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-27,4080182,210,171.28572,66342,10,10.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-28,4080397,215,192.85715,66351,9,9.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-29,4080548,151,189.0,66359,8,9.142858,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-30,4080720,172,193.71428,66364,5,8.571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-03-31,4080957,237,208.0,66364,0,8.571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-01,4080957,0,208.0,66364,0,8.571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-02,4081513,556,220.14285,66390,26,8.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-03,4082201,688,288.42856,66390,0,6.857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-04,4082201,0,257.7143,66390,0,5.571429,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-05,4082418,217,267.14285,66390,0,4.428571,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-06,4082418,0,242.57143,66390,0,3.7142856,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-07,4082418,0,208.71428,66390,0,3.7142856,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-08,4082418,0,208.71428,66390,0,3.7142856,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-09,4083501,1083,284.0,66420,30,4.285714,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-10,4083663,162,208.85715,66425,5,5.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-11,4083828,165,232.42857,66425,0,5.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-12,4084018,190,228.57143,66431,6,5.857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-13,4084241,223,260.42856,66433,2,6.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-14,4084626,385,315.42856,66433,0,6.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-15,4084626,0,315.42856,66433,0,6.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-16,4085526,900,289.2857,66439,6,2.7142856,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-17,4085955,429,327.42856,66441,2,2.2857144,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-18,4086333,378,357.85715,66443,2,2.5714285,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-19,4086599,266,368.7143,66443,0,1.7142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-20,4086956,357,387.85715,66444,1,1.5714285,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-21,4087421,465,399.2857,66444,0,1.5714285,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-22,4087964,543,476.85715,66444,0,1.5714285,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-23,4087964,0,348.2857,66444,0,0.71428573,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-24,4088965,1001,430.0,66444,0,0.42857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-25,4089394,429,437.2857,66444,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-26,4089709,315,444.2857,66444,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-27,4090215,506,465.57144,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-28,4090996,781,510.7143,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-29,4090996,0,433.14285,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-04-30,4091854,858,555.7143,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-01,4092158,304,456.14285,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-02,4094625,2467,747.2857,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-03,4095468,843,822.7143,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-04,4096335,867,874.2857,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-05,4097525,1190,932.7143,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-06,4097525,0,932.7143,66444,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-07,4100868,3343,1287.7142,66453,9,1.2857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-08,4102788,1920,1518.5714,66453,0,1.2857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-09,4104333,1545,1386.8572,66453,0,1.2857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-10,4105498,1165,1432.8572,66453,0,1.2857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-11,4106974,1476,1519.8572,66453,0,1.2857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-12,4108914,1940,1627.0,66453,0,1.2857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-13,4108914,0,1627.0,66453,0,1.2857143,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-14,4113093,4179,1746.4286,66453,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-15,4115202,2109,1773.4286,66453,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-16,4116925,1723,1798.8572,66453,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-17,4118013,1088,1787.8572,66453,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-18,4119516,1503,1791.7142,66453,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-19,4121530,2014,1802.2858,66453,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-20,4121530,0,1802.2858,66453,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-21,4125716,4186,1803.2858,66466,13,1.8571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-22,4127628,1912,1775.1428,66466,0,1.8571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-23,4129265,1637,1762.8572,66466,0,1.8571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-24,4130267,1002,1750.5714,66466,0,1.8571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-25,4131790,1523,1753.4286,66466,0,1.8571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-26,4133644,1854,1730.5714,66466,0,1.8571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-27,4133644,0,1730.5714,66466,0,1.8571428,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-28,4137440,3796,1674.8572,66466,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-29,4139295,1855,1666.7142,66466,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-30,4140680,1385,1630.7142,66466,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-05-31,4141535,855,1609.7142,66466,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-01,4142814,1279,1574.8572,66466,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-02,4142814,0,1310.0,66476,10,1.4285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-03,4145792,2978,1735.4286,66476,0,1.4285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-04,4147129,1337,1384.1428,66476,0,1.4285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-05,4148401,1272,1300.8572,66481,5,2.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-06,4149505,1104,1260.7142,66481,0,2.142857,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-07,4150181,676,1235.1428,66476,,2.5,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-08,4151079,898,1180.7142,66476,0,2.5,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-09,4152210,1131,1342.2858,66476,0,0.8333333,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-10,4153312,1102,1074.2858,66476,0,0.8333333,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-11,4154190,878,1008.7143,66481,5,1.6666666,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-12,4155031,841,947.1429,66481,0,0.8333333,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-13,4155758,727,893.2857,66481,0,0.8333333,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-14,4156176,418,856.4286,66481,0,0.71428573,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-15,4156644,468,795.0,66481,0,0.71428573,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-16,4157172,528,708.8571,66481,0,0.71428573,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-17,4157984,812,667.4286,66481,0,0.71428573,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-18,4158584,600,627.7143,66482,1,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-19,4159310,726,611.2857,66482,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-20,4159815,505,579.5714,66482,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-21,4160154,339,568.2857,66482,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-22,4160651,497,572.4286,66482,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-23,4161235,584,580.4286,66482,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2023-06-24,4161767,532,540.4286,66482,0,0.14285715,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
