fac_id,name,city,country,continent,net_count,ix_count,carrier_count,latitude,longitude,source
3161,Coloasia Ltd. (DHK1),Dhaka,BD,Asia Pacific,6,1,0,23.744826,90.401355,"PeeringDB, peeringdb.com/api"
3168,AIMS CJ1 Cyberjaya,Cyberjaya,MY,Asia Pacific,7,0,1,,,"PeeringDB, peeringdb.com/api"
3175,Scientific Computing Center - KIT CS,Karlsruhe,DE,Europe,8,2,0,49.012126,8.408124,"PeeringDB, peeringdb.com/api"
3186,Optic Fusion - Perkins Building,Tacoma,US,North America,2,0,0,47.253338,-122.436709,"PeeringDB, peeringdb.com/api"
3187,Optic Fusion - Westin Building 2505,Seattle,US,North America,1,0,0,47.614358,-122.338864,"PeeringDB, peeringdb.com/api"
3188,e-Quest Datacenter,Helmond,NL,Europe,0,0,0,51.477024,5.619535,"PeeringDB, peeringdb.com/api"
3189,Datacenter Immeuble du Faso,Ouagadougou,BF,Africa,1,1,0,12.37367,-1.511823,"PeeringDB, peeringdb.com/api"
3190,Siège de l'ARPCE,Brazzaville,CG,Africa,0,1,0,-4.275768,15.272854,"PeeringDB, peeringdb.com/api"
3193,Equinix SK3 - Stockholm  Spånga,Stockholm,SE,Europe,20,3,2,59.390932,17.875185,"PeeringDB, peeringdb.com/api"
3194,UPX São Paulo,Barueri,BR,South America,3,0,0,-23.5027,-46.827255,"PeeringDB, peeringdb.com/api"
3203,KIAEHOUSE,Moscow,RU,Europe,4,1,0,55.801298,37.477039,"PeeringDB, peeringdb.com/api"
3204,Orange Business - La Fabrique [Grenoble],Grenoble,FR,Europe,15,1,3,45.168498,5.71513,"PeeringDB, peeringdb.com/api"
3213,Six Degrees Birmingham Central,Birmingham,GB,Europe,2,0,0,,,"PeeringDB, peeringdb.com/api"
3217,Metrotel - CPS Comunicaciones,Buenos Aires,AR,South America,11,0,0,-34.612432,-58.379173,"PeeringDB, peeringdb.com/api"
3225,TEDRA LE01,León,ES,Europe,0,0,0,42.58964,-5.557896,"PeeringDB, peeringdb.com/api"
3226,HA Hosting DC1,Sheffield,GB,Europe,1,0,0,53.333519,-1.33988,"PeeringDB, peeringdb.com/api"
3228,Elisa Espoo Tapiola,Espoo,FI,Europe,2,0,1,60.178502,24.798193,"PeeringDB, peeringdb.com/api"
3229,Elisa Helsinki Pasila,Helsinki,FI,Europe,9,0,3,60.196959,24.936553,"PeeringDB, peeringdb.com/api"
3230,Elisa Tampere Nalkala,Tampere,FI,Europe,11,1,3,61.494171,23.756189,"PeeringDB, peeringdb.com/api"
3241,RENATA,Bogota,CO,South America,0,0,0,4.666775,-74.059269,"PeeringDB, peeringdb.com/api"
3244,NAP Colombia,Bogota,CO,South America,5,1,2,,,"PeeringDB, peeringdb.com/api"
3246,Hosting Data Center Bucharest,Bucharest,RO,Europe,2,0,0,44.4225,26.037128,"PeeringDB, peeringdb.com/api"
3247,Hosting Data Center Brasov,Brasov,RO,Europe,2,0,0,45.644609,25.592344,"PeeringDB, peeringdb.com/api"
3248,Syscon Infoway Mumbai DC1,Mumbai,IN,Asia Pacific,2,0,0,,,"PeeringDB, peeringdb.com/api"
3249,Hetzner Online FSN1 (Falkenstein),Falkenstein,DE,Europe,24,1,1,50.478786,12.334859,"PeeringDB, peeringdb.com/api"
3250,Hetzner Online NBG1 (Nuremberg),Nuremberg,DE,Europe,50,4,5,49.449514,11.015375,"PeeringDB, peeringdb.com/api"
3251,Equinix CL3 - Calgary (formerly Q9 Calgary Three),Calgary,CA,North America,15,1,0,50.976971,-113.956677,"PeeringDB, peeringdb.com/api"
3252,eStruxture CAL-1,Calgary,CA,North America,13,2,0,50.992102,-113.955766,"PeeringDB, peeringdb.com/api"
3262,Cibicom Datacenter CPH West,Copenhagen,DK,Europe,2,0,0,55.716681,12.237754,"PeeringDB, peeringdb.com/api"
3263,Digital Realty HOU (12001 North Freeway),Houston,US,North America,14,2,0,29.943168,-95.416846,"PeeringDB, peeringdb.com/api"
3266,Datacom Datacenter Ljusterö,Ljusterö,SE,Europe,0,0,0,59.522936,18.610854,"PeeringDB, peeringdb.com/api"
3286,Tech Vault South Burlington,South Burlington,US,North America,2,0,0,44.45418,-73.141763,"PeeringDB, peeringdb.com/api"
3287,StrataGate Datacentre,Tauranga,NZ,Asia Pacific,1,0,0,-37.681867,176.168362,"PeeringDB, peeringdb.com/api"
3298,Evolink Data Center Sofia 2,Sofia,BG,Europe,10,1,1,42.677369,23.259932,"PeeringDB, peeringdb.com/api"
3299,Evolink Data Center Sofia 1,Sofia,BG,Europe,14,1,1,42.674247,23.368103,"PeeringDB, peeringdb.com/api"
3300,Digital Realty Portland - PDX10,Hillsboro,US,North America,6,1,1,45.547609,-122.892017,"PeeringDB, peeringdb.com/api"
3302,Templus DC Sevilla SEV01,Seville,ES,Europe,8,1,0,37.396502,-5.948152,"PeeringDB, peeringdb.com/api"
3303,VSHosting ServerPark DC1,Prague,CZ,Europe,3,0,0,50.060369,14.527369,"PeeringDB, peeringdb.com/api"
3308,Zain CDC Kuwait,Shuwaikh,KW,Middle East,1,0,0,,,"PeeringDB, peeringdb.com/api"
3312,Cologix MIN3,Minneapolis,US,North America,23,3,4,44.971408,-93.25458,"PeeringDB, peeringdb.com/api"
3313,Cologix COL3,Columbus,US,North America,21,2,1,40.116491,-83.001985,"PeeringDB, peeringdb.com/api"
3314,HELIANTIS,Pau,FR,Europe,0,0,0,43.320905,-0.310332,"PeeringDB, peeringdb.com/api"
3316,Equinix SY4 - Sydney,Sydney,AU,Australia,144,6,7,-33.918198,151.1893,"PeeringDB, peeringdb.com/api"
3322,Consolidated - 811 Louisiana,Houston,US,North America,4,0,0,29.759292,-95.366313,"PeeringDB, peeringdb.com/api"
3323,TelemaxX IPC4,Karlsruhe,DE,Europe,6,1,1,49.02726,8.47312,"PeeringDB, peeringdb.com/api"
3332,Equinix TY5 - Tokyo,Tokyo,JP,Asia Pacific,9,2,0,,,"PeeringDB, peeringdb.com/api"
3333,Equinix TY6 - Tokyo,Tokyo,JP,Asia Pacific,69,4,3,35.622542,139.748312,"PeeringDB, peeringdb.com/api"
3335,Equinix TY7 - Tokyo,Tokyo,JP,Asia Pacific,38,2,2,35.622542,139.748312,"PeeringDB, peeringdb.com/api"
3336,Equinix TY8 - Tokyo,Tokyo,JP,Asia Pacific,139,4,6,35.622203,139.747926,"PeeringDB, peeringdb.com/api"
3337,Equinix TY9 - Tokyo,Tokyo,JP,Asia Pacific,28,3,2,,,"PeeringDB, peeringdb.com/api"
3338,Equinix TY10 - Tokyo,Tokyo,JP,Asia Pacific,10,2,2,35.708692,139.743937,"PeeringDB, peeringdb.com/api"
3340,Debacom Zabrze DC1,Zabrze,PL,Europe,0,0,0,50.311469,18.783917,"PeeringDB, peeringdb.com/api"
3341,FRT iDC Okinawa,Urasoe,JP,Asia Pacific,2,2,0,,,"PeeringDB, peeringdb.com/api"
3342,DATA4 Paris Marcoussis - PAR1,Marcoussis,FR,Europe,21,1,6,,,"PeeringDB, peeringdb.com/api"
3344,CoreSite - Santa Clara (SV7),Santa Clara,US,North America,20,2,0,37.3761,-121.973055,"PeeringDB, peeringdb.com/api"
3345,Prov.net PVD1 (1155 Westminster),Providence,US,North America,2,0,0,41.817374,-71.427671,"PeeringDB, peeringdb.com/api"
3346,Prov.net PVD2 (304 Carpenter),Providence,US,North America,5,0,0,41.817622,-71.429267,"PeeringDB, peeringdb.com/api"
3347,Prov.net CHF1 (Boston North),Chelmsford,US,North America,2,0,0,42.597085,-71.331383,"PeeringDB, peeringdb.com/api"
3348,DATA4 Milan-Cornaredo - MIL1,Cornaredo (MI),IT,Europe,42,2,4,45.480764,9.031736,"PeeringDB, peeringdb.com/api"
3349,DATA4 Luxembourg - LUX,Bettembourg,LU,Europe,2,0,0,49.504806,6.112374,"PeeringDB, peeringdb.com/api"
3359,QTS Sacramento (SAC1),Sacramento,US,North America,13,1,1,38.646407,-121.486335,"PeeringDB, peeringdb.com/api"
3360,QTS Princeton (PJC1),East Windsor,US,North America,1,0,0,40.279249,-74.547551,"PeeringDB, peeringdb.com/api"
3362,QTS Chicago (CHI1),Chicago,US,North America,14,4,2,41.841895,-87.668306,"PeeringDB, peeringdb.com/api"
3363,QTS Irving - Dallas (DFW1),Irving,US,North America,17,3,3,32.89709,-96.982993,"PeeringDB, peeringdb.com/api"
3364,QTS Overland Park (OVP1),Overland Park,US,North America,1,0,1,38.89627,-94.673374,"PeeringDB, peeringdb.com/api"
3372,MegaHostZone,Berhampore,IN,Asia Pacific,1,0,0,24.110562,88.261621,"PeeringDB, peeringdb.com/api"
3378,US Internet - Minnetonka,Minnetonka,US,North America,7,0,2,44.972011,-93.436607,"PeeringDB, peeringdb.com/api"
3380,TurkNet Iletisim Hizmetleri A.S,Istanbul,TR,Middle East,24,2,1,41.067835,29.00499,"PeeringDB, peeringdb.com/api"
3381,Shabdiz Telecom Network,Tehran,IR,Middle East,0,0,0,,,"PeeringDB, peeringdb.com/api"
3382,31173 DC Malmö Scheelegatan,Malmö,SE,Europe,7,0,2,55.598323,13.037787,"PeeringDB, peeringdb.com/api"
3386,TWNAP IDC,Taipei,TW,Asia Pacific,2,0,0,25.034231,121.561009,"PeeringDB, peeringdb.com/api"
3387,Naquadria Datacenter Piacenza,Piacenza,IT,Europe,11,1,1,45.050118,9.738366,"PeeringDB, peeringdb.com/api"
3389,Digital Realty Singapore SIN11,Singapore,SG,Asia Pacific,4,4,1,1.370929,103.968336,"PeeringDB, peeringdb.com/api"
3390,Bahnhof St Erik,Stockholm,SE,Europe,3,0,1,59.347517,18.039236,"PeeringDB, peeringdb.com/api"
3394,Bluebird Fiber Parma Data Center,Parma,US,North America,1,0,0,41.407902,-81.780019,"PeeringDB, peeringdb.com/api"
3398,Netrality Chicago - 717 S Wells,Chicago,US,North America,22,4,2,41.872911,-87.63327,"PeeringDB, peeringdb.com/api"
3399,Digital Realty London LHR18,London,GB,Europe,8,2,1,51.524422,-0.086892,"PeeringDB, peeringdb.com/api"
3407,TPnets.com DC Łódź,Łódź,PL,Europe,5,0,0,51.76039,19.45924,"PeeringDB, peeringdb.com/api"
3410,Den Bosch,Den Bosch,NL,Europe,1,0,0,51.686946,5.358962,"PeeringDB, peeringdb.com/api"
3411,Eindhoven,Eindhoven,NL,Europe,1,0,0,51.442134,5.387441,"PeeringDB, peeringdb.com/api"
3413,1YongeColo,Toronto,CA,North America,0,0,0,43.64272,-79.374125,"PeeringDB, peeringdb.com/api"
3416,Servicios Informaticos Hostname,Santiago,CL,South America,0,0,0,-33.45013,-70.627851,"PeeringDB, peeringdb.com/api"
3417,Beonline 24/7,Groot Drakenstein,ZA,Africa,0,0,0,-33.839236,18.972623,"PeeringDB, peeringdb.com/api"
3421,LADC1 - 624 S Grand Ave,Los Angeles,US,North America,0,0,0,34.047948,-118.255358,"PeeringDB, peeringdb.com/api"
3422,LADC2 - 707 Wilshire Blvd,Los Angeles,US,North America,0,0,0,34.049219,-118.257002,"PeeringDB, peeringdb.com/api"
3423,LADC3 - 600 W 7th St,Los Angeles,US,North America,0,0,0,34.047415,-118.257382,"PeeringDB, peeringdb.com/api"
3424,LADC4 - 530 W 6th St,Los Angeles,US,North America,1,0,0,34.048428,-118.255186,"PeeringDB, peeringdb.com/api"
3425,LADC5 - 650 S Grand Ave,Los Angeles,US,North America,0,0,0,34.047423,-118.25618,"PeeringDB, peeringdb.com/api"
3426,SFDC1 - 200 Paul Ave,San Francisco,US,North America,1,0,0,37.723698,-122.398056,"PeeringDB, peeringdb.com/api"
3427,NYDC1 - 60 Hudson Street,New York,US,North America,1,0,0,40.717729,-74.008306,"PeeringDB, peeringdb.com/api"
3428,NYDC2 - 111 8th ave,New York,US,North America,0,0,0,40.741469,-74.003387,"PeeringDB, peeringdb.com/api"
3429,NYDC3 - 11 skyline dr,Hawthorne,US,North America,0,0,0,41.088241,-73.815348,"PeeringDB, peeringdb.com/api"
3430,NJDC1 - 100 Delawanna ave,Clifton,US,North America,0,0,0,40.829947,-74.126657,"PeeringDB, peeringdb.com/api"
3431,NJDC2 - 300 J F Kennedy Blvd,Secaucus,US,North America,0,0,0,40.777818,-74.075909,"PeeringDB, peeringdb.com/api"
3432,BDC1 - 34 Saint Martin Dr,Marlborough,US,North America,0,0,0,42.312902,-71.579257,"PeeringDB, peeringdb.com/api"
3433,PDC1 - 9999 Hamilton blvd,Breinigsville,US,North America,0,0,0,40.544235,-75.655718,"PeeringDB, peeringdb.com/api"
3434,PDC2 - 1000 Adams ave,Audubon,US,North America,0,0,0,40.121801,-75.421011,"PeeringDB, peeringdb.com/api"
3435,PDC3 - 3949 Schelden Cir,Bethlehem,US,North America,0,0,0,40.675013,-75.378107,"PeeringDB, peeringdb.com/api"
3436,CDC1 - 350 E Cermak Rd,Chicago,US,North America,2,0,0,41.853701,-87.618252,"PeeringDB, peeringdb.com/api"
3437,CDC2 - 600 S Federal st,Chicago,US,North America,1,0,0,41.874224,-87.629937,"PeeringDB, peeringdb.com/api"
3438,CDC3 - 800 E Business Center Dr,Mount Prospect,US,North America,0,0,0,42.078055,-87.923547,"PeeringDB, peeringdb.com/api"
3439,CDC4 - 1808 Swift Dr,Oak Brook,US,North America,2,0,0,41.854051,-87.920916,"PeeringDB, peeringdb.com/api"
3440,CDC5 - 2200 Busse Rd,Elk Grove Village,US,North America,0,0,0,41.994269,-87.962053,"PeeringDB, peeringdb.com/api"
3441,MDC1 - 36 NE 2nd St,Miami,US,North America,1,1,0,25.775825,-80.192808,"PeeringDB, peeringdb.com/api"
3442,HDC1 - 108 Bank St,Waterbury,US,North America,0,0,0,41.554434,-73.041219,"PeeringDB, peeringdb.com/api"
3447,Multinet Pakistan Karachi,Karachi,PK,Asia Pacific,2,0,0,24.827995,67.099339,"PeeringDB, peeringdb.com/api"
3453,Nuday DC1,Markham,CA,North America,3,0,0,43.826951,-79.334471,"PeeringDB, peeringdb.com/api"
3457,ColoSpace - Bedford  NH,Bedford,US,North America,2,0,0,42.928233,-71.463933,"PeeringDB, peeringdb.com/api"
3458,ColoSpace - Waltham  MA,Waltham,US,North America,1,0,0,42.399882,-71.253131,"PeeringDB, peeringdb.com/api"
3459,ColoSpace - Rockland  MA,Rockland,US,North America,1,0,0,42.166264,-70.898347,"PeeringDB, peeringdb.com/api"
3460,ColoSpace - Somerville  MA,Somerville,US,North America,1,0,0,42.376703,-71.079763,"PeeringDB, peeringdb.com/api"
3462,Data Center IX.py,San Lorenzo,PY,South America,2,1,0,-25.337508,-57.52245,"PeeringDB, peeringdb.com/api"
3469,MI Tech - Main Campus,Houghton,US,North America,2,0,0,47.119532,-88.551329,"PeeringDB, peeringdb.com/api"
3480,DC LDA1,Londrina,BR,South America,1,1,0,-23.284817,-51.207839,"PeeringDB, peeringdb.com/api"
3482,Crown Castle Philadelphia (401 N Broad),Philadelphia,US,North America,11,0,0,39.959668,-75.161377,"PeeringDB, peeringdb.com/api"
3483,Crown Castle Hartford (960 Main),Hartford,US,North America,0,0,0,41.768371,-72.672133,"PeeringDB, peeringdb.com/api"
3484,Crown Castle Boston (1 Summer),Boston,US,North America,4,0,0,42.354692,-71.060266,"PeeringDB, peeringdb.com/api"
3485,Crown Castle Springfield (1 Federal),Springfield,US,North America,3,0,0,42.109052,-72.576013,"PeeringDB, peeringdb.com/api"
3486,Crown Castle Newark (165 Halsey),Newark,US,North America,3,0,0,40.736844,-74.173402,"PeeringDB, peeringdb.com/api"
3487,Crown Castle Providence (235 Promenade),Providence,US,North America,3,0,0,41.828542,-71.41934,"PeeringDB, peeringdb.com/api"
3488,Crown Castle Chicago (725 S Wells),Chicago,US,North America,0,0,0,41.872619,-87.633278,"PeeringDB, peeringdb.com/api"
3489,Crown Castle Marlboro (34 St Martin),Marlborough,US,North America,2,0,0,42.313247,-71.578316,"PeeringDB, peeringdb.com/api"
3490,Crown Castle Worcester (474 Main),Worcester,US,North America,6,0,0,42.262556,-71.802963,"PeeringDB, peeringdb.com/api"
3491,Crown Castle New York (111 8th),New York,US,North America,4,1,0,40.741469,-74.003387,"PeeringDB, peeringdb.com/api"
3492,Crown Castle Providence (300 Carpenter),Providence,US,North America,0,0,0,41.817911,-71.42888,"PeeringDB, peeringdb.com/api"
3493,Crown Castle Columbus (101 E Town),Columbus,US,North America,0,0,0,39.958911,-82.996895,"PeeringDB, peeringdb.com/api"
3494,Digital Realty Dublin DUB3,Dublin,IE,Europe,8,2,1,53.323389,-6.451204,"PeeringDB, peeringdb.com/api"
3496,Quicktel Sp. z o.o.,Katowice,PL,Europe,28,0,0,50.253609,19.003115,"PeeringDB, peeringdb.com/api"
3498,ManagedWay TYM1,Troy,US,North America,7,0,0,42.537158,-83.099861,"PeeringDB, peeringdb.com/api"
3499,ManagedWay TYM2,Troy,US,North America,4,0,0,42.540615,-83.098459,"PeeringDB, peeringdb.com/api"
3500,ManagedWay BYK1,Byron Center,US,North America,2,0,0,42.825353,-85.672818,"PeeringDB, peeringdb.com/api"
3501,ManagedWay SFJ1,Southfield,US,North America,2,0,0,42.471634,-83.238056,"PeeringDB, peeringdb.com/api"
3502,ManagedWay SFJ2,Southfield,US,North America,2,0,0,42.467029,-83.234962,"PeeringDB, peeringdb.com/api"
3504,Amplia DC0,San Juan,TT,North America,1,0,0,10.628629,-61.451179,"PeeringDB, peeringdb.com/api"
3505,Amplia DC2,San Fernando,TT,North America,1,0,0,10.273615,-61.460903,"PeeringDB, peeringdb.com/api"
3512,Amplia DC1,Port of Spain,TT,North America,1,0,0,10.658189,-61.514165,"PeeringDB, peeringdb.com/api"
3514,2Connect DC10,Budapest,HU,Europe,14,1,2,47.485496,19.179285,"PeeringDB, peeringdb.com/api"
3519,C21,Milan,IT,Europe,33,3,4,45.476394,9.103571,"PeeringDB, peeringdb.com/api"
3521,Netia Data Center SOUL,Krakow,PL,Europe,8,2,0,50.021202,19.896027,"PeeringDB, peeringdb.com/api"
3522,Dabka Data Center,Krakow,PL,Europe,0,0,0,50.03525,20.006637,"PeeringDB, peeringdb.com/api"
3523,WCS,Muscat,OM,Middle East,1,0,0,,,"PeeringDB, peeringdb.com/api"
3524,Liquid Web DC3,Lansing,US,North America,1,0,0,42.705368,-84.666064,"PeeringDB, peeringdb.com/api"
3526,Alliance Réseaux,St Jean De Maurienne,FR,Europe,0,0,0,45.267404,6.368661,"PeeringDB, peeringdb.com/api"
3528,freenet Duesseldorf,Düsseldorf,DE,Europe,1,0,0,51.239955,6.715709,"PeeringDB, peeringdb.com/api"
3530,TCC,Ruwi,OM,Middle East,1,0,0,23.601272,58.549194,"PeeringDB, peeringdb.com/api"
3531,Umspannwerk Berlin,Berlin,DE,Europe,2,0,1,52.494267,13.42903,"PeeringDB, peeringdb.com/api"
3535,STT Singapore 1,Singapore,SG,Asia Pacific,1,0,0,1.349475,103.89129,"PeeringDB, peeringdb.com/api"
3536,STT Singapore 4,Singapore,SG,Asia Pacific,2,0,0,1.292116,103.791918,"PeeringDB, peeringdb.com/api"
3548,Almaty,Almaty,KZ,Asia Pacific,2,0,0,43.253274,76.939235,"PeeringDB, peeringdb.com/api"
3560,Ebnat Schaffhausen,Schaffhausen,CH,Europe,0,0,0,47.706816,8.640559,"PeeringDB, peeringdb.com/api"
3566,PS Internet Company DC,Almaty,KZ,Asia Pacific,3,0,1,43.326194,76.920573,"PeeringDB, peeringdb.com/api"
3568,MK Netzdienste Datacenter,Frankfurt am Main,DE,Europe,36,4,1,50.126684,8.581712,"PeeringDB, peeringdb.com/api"
3571,Jiuxianqiao-M7-Beijing,Beijing,CN,Asia Pacific,1,0,0,39.987702,116.489247,"PeeringDB, peeringdb.com/api"
3581,NWT Data Center,Miami,US,North America,1,0,0,25.775583,-80.188189,"PeeringDB, peeringdb.com/api"
3582,IM Datacenter,Miami,US,North America,0,1,0,25.775811,-80.192959,"PeeringDB, peeringdb.com/api"
3587,OT - Armor,Saint-Herblain,FR,Europe,1,0,0,47.231428,-1.630997,"PeeringDB, peeringdb.com/api"
3590,OT - Capella,La Chapelle-sur-Erdre,FR,Europe,1,0,0,,,"PeeringDB, peeringdb.com/api"
3592,Oceanet Armor B,Saint-Herblain,FR,Europe,9,0,1,47.231428,-1.630997,"PeeringDB, peeringdb.com/api"
3594,OT - Rezé,Rezé,FR,Europe,0,0,0,,,"PeeringDB, peeringdb.com/api"
3595,krzysztof Wójcik,Lublin,PL,Europe,0,0,0,51.245257,22.563523,"PeeringDB, peeringdb.com/api"
3596,3U Rechenzentrum Hannover,Hannover,DE,Europe,2,1,1,52.404131,9.731737,"PeeringDB, peeringdb.com/api"
3603,Air Link Communications Trinidad,Princes Town,TT,North America,7,2,0,10.249623,-61.362385,"PeeringDB, peeringdb.com/api"
3611,NTT Munich 2 Data Center (MUC2),Unterschleißheim,DE,Europe,4,1,3,48.292458,11.573458,"PeeringDB, peeringdb.com/api"
3615,PT Remala Abadi,Jakarta Selatan,ID,Asia Pacific,0,0,0,-6.242055,106.842221,"PeeringDB, peeringdb.com/api"
3616,Orange Tunisie,Tunis,TN,Africa,0,0,0,36.844214,10.200955,"PeeringDB, peeringdb.com/api"
3617,BITel Gütersloh,Gütersloh,DE,Europe,0,0,0,51.92,8.397528,"PeeringDB, peeringdb.com/api"
3625,OADC  Umhlanga,Durban,ZA,Africa,16,1,0,-29.726143,31.067675,"PeeringDB, peeringdb.com/api"
3628,ICE01,Hafnarfjörður,IS,Europe,6,0,0,64.048923,-21.994882,"PeeringDB, peeringdb.com/api"
3630,DataCentre220,Auckland,NZ,Asia Pacific,97,6,3,-36.849346,174.765412,"PeeringDB, peeringdb.com/api"
3631,VIRTUS LONDON4 (Slough),Slough,GB,Europe,6,0,1,51.523143,-0.622406,"PeeringDB, peeringdb.com/api"
3634,Patmos KC1,Kansas City,US,North America,7,1,0,39.097212,-94.567238,"PeeringDB, peeringdb.com/api"
3637,Haute-Saône Numérique,Vesoul,FR,Europe,3,0,0,47.62174,6.149766,"PeeringDB, peeringdb.com/api"
3640,GlobalConnect Stilling,Skanderborg,DK,Europe,6,0,0,56.067627,9.983517,"PeeringDB, peeringdb.com/api"
3647,CoreSite - Orlando (OR1),Orlando,US,North America,14,2,1,28.427139,-81.419829,"PeeringDB, peeringdb.com/api"
3651,DATASPACE-PL,Toruń,PL,Europe,1,0,0,52.989325,18.666078,"PeeringDB, peeringdb.com/api"
3659,DIGITALIS Bratislava,Bratislava,SK,Europe,8,3,1,48.164797,17.159861,"PeeringDB, peeringdb.com/api"
3663,DartPoints Cincinnati  OH - CVG1,Cincinnati,US,North America,6,2,0,39.098228,-84.517483,"PeeringDB, peeringdb.com/api"
3664,TierPoint Allentown-TekPark,Breinigsville,US,North America,5,0,1,40.544235,-75.655718,"PeeringDB, peeringdb.com/api"
3665,TierPoint Lehigh Valley,Bethlehem,US,North America,2,1,1,40.675013,-75.378107,"PeeringDB, peeringdb.com/api"
3666,TierPoint Valley Forge,Norristown,US,North America,6,0,1,40.121849,-75.420907,"PeeringDB, peeringdb.com/api"
3668,DartPoints Asheville  NC - AVL1,Asheville,US,North America,5,0,1,35.488154,-82.558062,"PeeringDB, peeringdb.com/api"
3669,DartPoints Greenville  SC - GSP1,Greenville,US,North America,4,1,0,34.807763,-82.34338,"PeeringDB, peeringdb.com/api"
3670,DartPoints Columbia  SC - CAE1,Columbia,US,North America,2,0,0,33.987661,-81.030715,"PeeringDB, peeringdb.com/api"
3671,DartPoints Charleston  SC - CHS1,Ladson,US,North America,3,0,0,32.964888,-80.101283,"PeeringDB, peeringdb.com/api"
3672,Hosted Backbone Richmond1,Richmond,US,North America,0,0,0,37.646784,-77.438443,"PeeringDB, peeringdb.com/api"
3674,WIIT Datacenter DUS5,Düsseldorf,DE,Europe,19,3,2,51.184907,6.870745,"PeeringDB, peeringdb.com/api"
3675,CENTURY TELECOM LTDA,Belo Horizonte,BR,South America,5,0,1,-19.926169,-43.918422,"PeeringDB, peeringdb.com/api"
3677,Powergrid New Delhi,New Delhi,IN,Asia Pacific,3,0,0,28.541476,77.235725,"PeeringDB, peeringdb.com/api"
3678,Powergrid Mumbai,Mumbai,IN,Asia Pacific,3,0,0,19.123921,72.886058,"PeeringDB, peeringdb.com/api"
3679,Powergrid Chennai,Chennai,IN,Asia Pacific,5,0,0,,,"PeeringDB, peeringdb.com/api"
3683,Star Broadband Datacentre Delhi,New Delhi,IN,Asia Pacific,2,0,0,28.565612,77.156139,"PeeringDB, peeringdb.com/api"
3716,T5@Dallas,Plano,US,North America,2,0,0,33.064858,-96.810993,"PeeringDB, peeringdb.com/api"
3725,Digital Realty ATL14 - Atlanta,Atlanta,US,North America,77,3,7,33.761611,-84.391309,"PeeringDB, peeringdb.com/api"
3740,Bell MTS Data Centres G.P. - DC01,Winnipeg,CA,North America,1,0,0,49.825016,-97.177727,"PeeringDB, peeringdb.com/api"
3744,CONSORCIO DE TELECOMUNICACIONES AVANZADA S.A.,Alcantarilla,ES,Europe,2,0,0,37.959055,-1.193928,"PeeringDB, peeringdb.com/api"
3749,Kom4Tel GmbH,Eschbach,DE,Europe,0,0,0,47.899277,7.631602,"PeeringDB, peeringdb.com/api"
3770,Anexio ACC4,Ashburn,US,North America,0,0,0,,,"PeeringDB, peeringdb.com/api"
3771,Anexio NJ1,Piscataway,US,North America,0,0,0,40.557342,-74.484434,"PeeringDB, peeringdb.com/api"
3772,Anexio ACC5,Ashburn,US,North America,0,0,1,39.020131,-77.463206,"PeeringDB, peeringdb.com/api"
3773,Planetel,Treviolo,IT,Europe,0,0,0,45.672561,9.625956,"PeeringDB, peeringdb.com/api"
3777,Aecero - Orange County (SNA1),Anaheim,US,North America,1,0,1,33.848958,-117.971033,"PeeringDB, peeringdb.com/api"
3781,NPIX Access World Tech,Lalitpur,NP,Asia Pacific,1,1,0,,,"PeeringDB, peeringdb.com/api"
3785,Fibre Centre,Moncton,CA,North America,15,1,0,46.084345,-64.811639,"PeeringDB, peeringdb.com/api"
3786,Umbrellar CHC1,Christchurch,NZ,Asia Pacific,2,0,0,-43.492029,172.559494,"PeeringDB, peeringdb.com/api"
3787,Umbrellar AKL1,Auckland,NZ,Asia Pacific,2,0,0,-36.743326,174.723311,"PeeringDB, peeringdb.com/api"
3796,BR.Digital Porto Alegre (PAE1),Porto Alegre,BR,South America,35,1,4,-30.028618,-51.230161,"PeeringDB, peeringdb.com/api"
3797,noris network datacenter.de MUC5,Aschheim,DE,Europe,12,1,4,48.162154,11.732602,"PeeringDB, peeringdb.com/api"
3798,Panservice DC,Latina,IT,Europe,6,0,0,41.481815,12.878032,"PeeringDB, peeringdb.com/api"
3800,iODC,Hvidovre,DK,Europe,1,0,0,55.643198,12.470832,"PeeringDB, peeringdb.com/api"
3806,NTT Communications Jitchaku Buillding,Urasoe,JP,Asia Pacific,1,1,0,,,"PeeringDB, peeringdb.com/api"
3809,NIC-NU (Nações Unidas),São Paulo,BR,South America,3,1,0,-23.523719,-46.762259,"PeeringDB, peeringdb.com/api"
3810,NIC-JD (João Dias),São Paulo,BR,South America,14,2,0,-23.645149,-46.730636,"PeeringDB, peeringdb.com/api"
3812,Lytzen-IT AAL-DC1,Aalborg,DK,Europe,1,0,0,57.021448,9.973775,"PeeringDB, peeringdb.com/api"
3819,ETICE COLOC,Fortaleza,BR,South America,13,1,1,-3.753445,-38.518646,"PeeringDB, peeringdb.com/api"
3820,XS4ALL DC2,Amsterdam,NL,Europe,2,0,2,,,"PeeringDB, peeringdb.com/api"
3821,XS4ALL Oude Meer,Schiphol Rijk,NL,Europe,2,0,1,52.302018,4.796767,"PeeringDB, peeringdb.com/api"
3823,CMET,Santiago,CL,South America,0,0,0,-33.522731,-70.587299,"PeeringDB, peeringdb.com/api"
